book_id,title,year,language,city_name_standardized,wikidata_id,latitude,longitude
11707170,Muséum des sciences naturelles de Lyon,1884,fre,Basel,Q78,47.560555555556,7.5905555555556
13741360,Cazin,1876,fre,Châlons-en-Champagne,Q47135,48.956666666667,4.3644444444444
13107841,Lettres sur L'Adriatique et le Monténégro,1853,fre,Brussels,Q239,50.846666666666664,4.351666666666667
13000354,Bibliothèque archéologique,1846,fre,Paris,Q90,48.85666666666667,2.352222222222222
12129740,La guerre privée dans le comté de Hainaut aux treizième et quatorzième siècles,1890,fre,Brussels,Q239,50.846666666666664,4.351666666666667
12378483,"Ceremonies des gages de bataille, selon l'ordonnance de Philippe le Bel",1830,fre,Paris,Q90,48.85666666666667,2.352222222222222
13657181,On the historical antiquity of the people of Egypt,1863,eng,London,Q84,51.507222222222,-0.1275
12059872,The debate on the motion for the second reading of the bill on Capital Punishment abolition,1869,eng,London,Q84,51.507222222222,-0.1275
22221437,Le protectionnisme,1886,fre,Paris,Q90,48.85666666666667,2.352222222222222
12012012,Oeuvres complètes d'Horace,1858,fre,Paris,Q90,48.85666666666667,2.352222222222222
13701205,Le Marxisme et son critique Bernstein,1900,fre,Paris,Q90,48.85666666666667,2.352222222222222
12863968,Exercices de lecture élémentaire,1890,fre,Ghent,Q1296,51.05361111111111,3.725277777777778
12588188,Nana,1882,fre,Paris,Q90,48.85666666666667,2.352222222222222
13490755,Handlerifon zu den Quellen des römischen Rechts,1895,ger,Jena,Q3150,50.927222222222,11.586388888889
11896972,Gedachten over opvoeding en onderwijs,1886,dut,Ghent,Q1296,51.05361111111111,3.725277777777778
11903636,Hulde aan Broeder Marès.,1886,dut,Ghent,Q1296,51.05361111111111,3.725277777777778
13684419,Contes et nouvelles de La Fontaine,1858,fre,Paris,Q90,48.85666666666667,2.352222222222222
12021738,Table of land grant railroads,1876,eng,"Washington, D.C.",Q61,38.895,-77.036666666667
11792123,Réclamation contre les décrèts sur l'exercice de la police extérieure des cultes présentée à l'Administration centrale du département des deux Nèthes par les curés d'Anvers,1796,fre,Antwerp,Q12892,51.221111111111114,4.3997222222222225
11299321,Poésies champêtres d'Horace,1865,fre,Paris,Q90,48.85666666666667,2.352222222222222
12463409,"Pensées de Blaise Pascal dans leur texte authentique et selon l'ordre voulu par l'auteur, précédées de documents sur sa vie et suivies de ses principaux opuscules",1896,fre,Bruges,Q12994,51.208888888888886,3.224166666666666
12463409,"Pensées de Blaise Pascal dans leur texte authentique et selon l'ordre voulu par l'auteur, précédées de documents sur sa vie et suivies de ses principaux opuscules",1896,fre,Lille,Q648,50.631944444444,3.0575
13410515,Histoire des corps de troupe,1887,fre,Paris,Q90,48.85666666666667,2.352222222222222
11428290,Rapport sur une communication de documents,1864,fre,Lille,Q648,50.631944444444,3.0575
11306007,Oeuvres de Vergniaud - Guadet - Gensonné,1866,fre,Paris,Q90,48.85666666666667,2.352222222222222
11664535,Cartulaire de Saint-Vallier,1870,fre,Paris,Q90,48.85666666666667,2.352222222222222
11664535,Cartulaire de Saint-Vallier,1870,fre,Valence,Q8848,44.9325,4.8908333333333
11664535,Cartulaire de Saint-Vallier,1870,fre,Saint-Vallier,Q219321,45.178611111111,4.8152777777778
13010298,Das Theseion und der Tempel des Ares in Athen,1852,ger,Halle (Saale),Q2814,51.48277777777778,11.969722222222222
13081040,"Das ehemalige Spitalzum h. Jacob, nachher klarissen Kloster",1836,ger,Aachen,Q1017,50.776207,6.083788
13683374,Températures critiques de dissolution,1895,fre,Brussels,Q239,50.846666666666664,4.351666666666667
13425348,De Tulpenhandel,1846,dut,Middelburg,Q52101,51.499722222222,3.6136111111111
13703077,Handbuch der deutschen Mythologie mit Einschluss der nordischen,1864,ger,Bonn,Q586,50.735277777777775,7.102222222222222
11629007,"Analyse et Extraits de Quelques Pièces des Meilleurs Auteurs Dramatiques Français, suivis d'Esther et d'Athalie",1839,fre,Namur,Q134121,50.466666666667,4.8666666666667
11938154,Oeuvres poétiques de Jules Breton (1867-1886),1887,fre,Paris,Q90,48.85666666666667,2.352222222222222
12773432,Der Attische Process,1883,ger,Berlin,Q64,52.516666666667,13.383333333333
13053049,Systematische beschrijving der dieren,1851,dut,Leiden,Q43631,52.16,4.49
11333028,Introduction à la chimie inorganique,1863,fre,Huy,Q207095,50.516666666667,5.2333333333333
13492907,Dictionnaire grec-français,1895,fre,Paris,Q90,48.85666666666667,2.352222222222222
11685345,Note sur quelques théorèmes généraux de géométrie supérieure,1869,fre,Brussels,Q239,50.846666666666664,4.351666666666667
13585152,Les grands Guignols,1872,fre,Paris,Q90,48.85666666666667,2.352222222222222
13444966,Richard von St Victor und Joannes Ruysbroek,1838,ger,Erlangen,Q3126,49.5925,11.005
13578583,Geologische Beschrijving van Java en Madoera,1896,dut,Amsterdam,Q727,52.36666666666667,4.883333333333333
13100807,Breviarium romanum,1892,lat,Tournai,Q173219,50.605555555555554,3.388055555555556
11651270,L'Australasie,1881,fre,Antwerp,Q12892,51.221111111111114,4.3997222222222225
13303922,Beknopte natuurgeschiedenis (dier- en plantenkunde),1894,multiple languages,Namur,Q134121,50.466666666667,4.8666666666667
12976669,Katalog des Königl rheinischen Museums vaterländischer Alterthümer,1851,ger,Bonn,Q586,50.735277777777775,7.102222222222222
13247643,A short history of the Norman Conquest of England,1887,eng,Oxford,Q34217,51.751944444444,-1.2577777777778
11690823,Les catholiques aiment-ils la constitution?,1874,fre,Namur,Q134121,50.466666666667,4.8666666666667
12040450,Titian,1877,eng,London,Q84,51.507222222222,-0.1275
12764226,La question scolaire,1899,fre,Antwerp,Q12892,51.221111111111114,4.3997222222222225
12507840,Beitrag zu einer wissenschaftlichen Grundlage für etymologische Untersuchungen auf dem Gebiete der französischen Sprache,1883,ger,Bonn,Q586,50.735277777777775,7.102222222222222
12667259,Moedertaal,1898,dut,Lier,Q12460,51.13111111111111,4.5697222222222225
12636650,Oras completas,1881,fre,Santiago,Q2887,-33.4375,-70.65
13122346,Triton und Euphemos oder die Argonauten in Lybien,1849,ger,Kazan,Q900,55.790833333333,49.114444444444
12091637,La grande Catherine,1890,fre,Verviers,Q202954,50.583333333333,5.85
12088160,Pierre Gringore et les Comédiens Italiens,1878,fre,Paris,Q90,48.85666666666667,2.352222222222222
11994276,Andrée,1875,fre,Paris,Q90,48.85666666666667,2.352222222222222
22292621,Rapport du major Liagre sur deux mémoires envoyés au concours de 1860,1860,fre,Brussels,Q239,50.846666666666664,4.351666666666667
11828894,Florule mycologique des environs de Bruxelles,1884,fre,Ghent,Q1296,51.05361111111111,3.725277777777778
12226629,"Lectures choisies. La Belgique pittoresque, monumentale et littéraire",1892,fre,Brussels,Q239,50.846666666666664,4.351666666666667
12303599,Réponse à l'examen critique de M. Stanislas Julien,1842,fre,Paris,Q90,48.85666666666667,2.352222222222222
13298512,Guide médical des Antilles et des régions intertropicales,1840,fre,Paris,Q90,48.85666666666667,2.352222222222222
13060391,Bibliographie des éditions originales d'auteurs français,1882,fre,Paris,Q90,48.85666666666667,2.352222222222222
12859097,Les agrandissements d'Anvers en 1549,1881,fre,Brussels,Q239,50.846666666666664,4.351666666666667
13610804,Recherches historiques sur la kermesse de Mons,1848,fre,Brussels,Q239,50.846666666666664,4.351666666666667
12311723,Ungarn's Fall,1851,ger,Cologne,Q365,50.942222222222,6.9577777777778
15551544,"Représentation faite aux Etats de Brabant, par les députés du corps des armateurs de la pêche nationale à Ostende. Du 2 juillet 1787",1787,fre,Ostend,Q12996,51.225833333333334,2.9194444444444443
11269355,Histoire de la littérature grecque jusqu'à Alexandre-le-Grand,1865,fre,Paris,Q90,48.85666666666667,2.352222222222222
11799468,Le faux miracle du Saint Sacrement à Bruxelles,1874,fre,Brussels,Q239,50.846666666666664,4.351666666666667
13263380,Dinamo-magnetometro,1837,ita,Modena,Q279,44.64582,10.92572
12894350,De l'architecture contemporaine,1846,fre,Paris,Q90,48.85666666666667,2.352222222222222
12526269,Adolphe,1882,fre,Paris,Q90,48.85666666666667,2.352222222222222
13383840,Geschichte Spaniens von den frühesten zeiten bis auf die Gegenwaart,1895,ger,Berlin,Q64,52.516666666667,13.383333333333
11565633,Leçons de Choses en Français et en Néerlandais / Aanschouwelijke Lessen in het Fransch en in het Nederlandsch,1878,multiple languages,Brussels,Q239,50.846666666666664,4.351666666666667
13450569,Oeuvres posthumes,1872,fre,Brussels,Q239,50.846666666666664,4.351666666666667
12024234,Geschiedenis van de Gelukzalige Margaretha-Maria en den Oorsprong der Devotie tot Jesus' Hart,1888,dut,Ghent,Q1296,51.05361111111111,3.725277777777778
12680988,Syntaxe latine abrégée,1898,fre,Tournai,Q173219,50.605555555555554,3.388055555555556
15097212,"Discours Adressé à Messeigneurs les Etats du Brabant, en leur Assemblée. Le 17 juillet 1787",1787,fre,Brussels,Q239,50.846666666666664,4.351666666666667
13392001,Bibliotheca Lindesiana,1886,eng,London,Q84,51.507222222222,-0.1275
13025659,Vita di S. Luigi Gonzaga della Compagnia di Gesu,1891,ita,Rome,Q220,41.893055555556,12.482777777778
12743788,Traité de chimie pharmaceutique,1899,fre,Liège,Q3992,50.639722222222225,5.570555555555556
13277861,Pequeneces,1891,spa,Bilbao City,Q31913753,43.26035,-2.93341
12118295,Direction pour rassurer dans leurs doutes les âmes vouées à la piété,1890,fre,Brussels,Q239,50.846666666666664,4.351666666666667
11716717,Discours du genre délibératif,1883,fre,Braine-le-Comte,Q95129,50.609722222222224,4.136111111111111
12035742,Anathème à la Guerre!,1889,fre,Brussels,Q239,50.846666666666664,4.351666666666667
12035742,Anathème à la Guerre!,1889,fre,Geneva,Q71,46.2,6.15
12035742,Anathème à la Guerre!,1889,fre,Paris,Q90,48.85666666666667,2.352222222222222
12281486,Catalogo da Bibliotheca Municipal,1878,por,Rio de Janeiro,Q8678,-22.91111111111111,-43.20555555555555
12748520,La nationalité des Ubiens,1899,fre,Brussels,Q239,50.846666666666664,4.351666666666667
11827004,Lettres sur la religion,1869,fre,Paris,Q90,48.85666666666667,2.352222222222222
13033181,Socialisme égalitaire,1849,fre,Laon,Q167141,49.56444444444445,3.620555555555556
11330764,Recueil de Jurisprudence Notariale,1865,fre,Brussels,Q239,50.846666666666664,4.351666666666667
11330764,Recueil de Jurisprudence Notariale,1865,fre,Paris,Q90,48.85666666666667,2.352222222222222
11307649,El génesis de nuestra raza. El catolicismo y la democracia. Los comuneros del Paraguay,1899,spa,Buenos Aires,Q1486,-34.599722222222,-58.381944444444
12483445,"Petit cours d'histoire de Belgique, rédigé conformément au programme des écoles primaires et des sections préparatoires des écoles moyennes",1895,fre,Brussels,Q239,50.846666666666664,4.351666666666667
12726469,History of the regency and reign King George the fourth,1830,eng,London,Q84,51.507222222222,-0.1275
11884002,La Caverna ossifera di Frasassi,1872,ita,Ancona,Q3415,43.616666666667,13.516666666667
11670422,Mémoires d'un bourgeois de Paris,1856,fre,Paris,Q90,48.85666666666667,2.352222222222222
13122198,Deuxième notice sur les travaux scientifiques de M. Camille Dareste,1879,fre,Paris,Q90,48.85666666666667,2.352222222222222
11716994,Étude sur les divers systèmes de serres,1891,fre,Ghent,Q1296,51.05361111111111,3.725277777777778
13367103,La photographie appliquée à l'archéologie,1879,fre,Paris,Q90,48.85666666666667,2.352222222222222
11673380,Procès en diffamation,1863,fre,Brussels,Q239,50.846666666666664,4.351666666666667
13613519,Mémoire sur l'organisation de l'enseignement moyen,1853,fre,Brussels,Q239,50.846666666666664,4.351666666666667
11705521,Commentarius in Acta Apostolorum,1837,lat,Mechelen,Q162022,51.028055555555554,4.480277777777777
12257890,La Badia o trappa di Casamari nel suo doppio aspetto monumentale e storico brevemente descritta,1878,ita,Rome,Q220,41.893055555556,12.482777777778
12381463,Hommage à la mémoire de la princesse de Liévin,1828,fre,Saint Petersburg,Q656,59.95,30.316666666667
13338602,"Till ähörande af de offentliga föredrag, hvarmed Professoren i ryska spräket och litteraturen",1868,swe,Helsinki,Q1757,60.170833333333334,24.9375
11676770,Die Papageien,1867,ger,Leiden,Q43631,52.16,4.49
13553998,Das herzogliche Kunstkabinet zu Gotha,1846,ger,Gotha,Q6986,50.948888888889,10.718333333333
12785113,Nécrologe et cartulaire des Dominicains de Grenoble,1870,fre,Romans-sur-Isère,Q239078,45.045555555556,5.0508333333333
11335078,"Manuel du service sanitaire de l'armée, des prisons, des chemins de fer",1864,fre,Brussels,Q239,50.846666666666664,4.351666666666667
12014613,De Bedelares van Saint-Eustache of de Wroeging,1888,dut,Ghent,Q1296,51.05361111111111,3.725277777777778
12994351,"Droit romain, de la preuve littérale. Droit français, de la force probante de l'acte notarié",1884,fre,Dijon,Q7003,47.323055555556,5.0419444444444
12422803,België en de Kongo,1895,dut,Maldegem,Q12896,51.2089,3.4464
12183096,La fin de la littérature classique allemande et la jeune Allemagne,1891,fre,Brussels,Q239,50.846666666666664,4.351666666666667
12900596,Vie et aventures de John Davys,1840,fre,Brussels,Q239,50.846666666666664,4.351666666666667
12070849,Contribution à l'étude profane de la Bible,1889,fre,Paris,Q90,48.85666666666667,2.352222222222222
12144268,Cours complet d'économie domestique et d'alimentation,1890,fre,Namur,Q134121,50.466666666667,4.8666666666667
12511674,Leçons de trigonométrie sphérique,1844,fre,Brussels,Q239,50.846666666666664,4.351666666666667
11263218,Étude d'histoire sociale. La Noblesse française sous Richelieu,1901,fre,Paris,Q90,48.85666666666667,2.352222222222222
12144122,Du jury,1828,fre,Brussels,Q239,50.846666666666664,4.351666666666667
12802149,Leçons d'Arithmétique élémentaire,1900,fre,Tournai,Q173219,50.605555555555554,3.388055555555556
13289123,"Des crises commerciales et de leur retour periodique en France, en Angleterre et aux Etats-Unis",1862,fre,Paris,Q90,48.85666666666667,2.352222222222222
12023321,"Preliminary report upon invertebrate fossils collected by the expeditions 1871, 1872, and 1873",1874,eng,"Washington, D.C.",Q61,38.895,-77.036666666667
11491384,De Arme Schoolmeester. Oranje in de Kempen.,1876,dut,Antwerp,Q12892,51.221111111111114,4.3997222222222225
11846790,Liste des membres de l'association des ingénieurs sortis de l'école de Liège,1850,fre,Liège,Q3992,50.639722222222225,5.570555555555556
11645216,Lexicon,1871,ger,Leipzig,Q2079,51.3406321,12.3747329
13448864,"Programme détaillé du cours complet de mathématiques élémentaires,",1832,fre,Paris,Q90,48.85666666666667,2.352222222222222
12965311,Liste générale et alphabétique des villes et communes de la Belgique,1837,fre,Namur,Q134121,50.466666666667,4.8666666666667
12254565,De laatste werken door het Davidsfonds uitgegeven,1892,dut,Ghent,Q1296,51.05361111111111,3.725277777777778
11612200,Compagnie générale pour l'éclairage et le chauffage par le gaz,1868,fre,Brussels,Q239,50.846666666666664,4.351666666666667
22193759,Aardrijksundige beschrijving van Midden-Sumatra,1882,dut,Leiden,Q43631,52.16,4.49
13472939,"Glossaire roman des Chroniques rimées de Godefroid de Bouillon, du Chevalier au Cygne et de Gilles de Chin",1859,fre,Brussels,Q239,50.846666666666664,4.351666666666667
15102782,"Adres voor-te-draegen aen de doorluchtige vergaedering der Staeten van Braband, door menigvuldige borgers en land-genooten van allen slach en rang",1790,dut,Brussels,Q239,50.846666666666664,4.351666666666667
13455308,Bestimmungen über Handel and Schifffahrt der Vereinigten Staaten von Nord Amerika,1855,ger,Vienna,Q1741,48.208333333333336,16.3725
11520593,Abdication de Charles-Quint,1841,fre,Ghent,Q1296,51.05361111111111,3.725277777777778
12056542,Nouveau dictionnaire de poche flamand-français et français-flamand,1852,fre,Mechelen,Q162022,51.028055555555554,4.480277777777777
17204157,Congrès international de thalassothérapie,1896,fre,Ostend,Q12996,51.225833333333334,2.9194444444444443
12461056,Mac-Mahon et Canrobert,1896,fre,Bruges,Q12994,51.208888888888886,3.224166666666666
12160563,État de la question des eaux d'égout en France et à l'étranger,1877,fre,Nancy,Q40898,48.692777777778,6.1836111111111
12136271,Il fanciullo alla Cresima,1890,ita,Rome,Q220,41.893055555556,12.482777777778
12136271,Il fanciullo alla Cresima,1890,ita,Naples,Q2634,40.83583333333333,14.248611111111112
11763311,Les véritables causes de la guerre,1871,fre,Brussels,Q239,50.846666666666664,4.351666666666667
11834824,Critiques militaires,1871,fre,Paris,Q90,48.85666666666667,2.352222222222222
12285884,Les Druides,1844,fre,Paris,Q90,48.85666666666667,2.352222222222222
12344937,"Zal er een kwaad in de Stad zijn, dat de Heer niet doet?",1832,dut,Rotterdam,Q34370,51.92,4.48
12384864,Le livre des visions et instructions de la Bienheureuse Angèle de Foligno,1895,fre,Brussels,Q239,50.846666666666664,4.351666666666667
11703392,"Courage, St-Père, courage!",1881,fre,Leuven,Q118958,50.8775,4.704444
12205107,Notice historique sur la vie et les travaux de Victor Cousin,1869,fre,Paris,Q90,48.85666666666667,2.352222222222222
12558486,De heilige Rosa van Viterbië,1897,dut,Ghent,Q1296,51.05361111111111,3.725277777777778
11275038,La celebre contesa fra S.Stefano e S. Cipriano,1862,ita,Rome,Q220,41.893055555556,12.482777777778
12846755,L'Art Chrétien et l'Ecole Allemande,1856,fre,Paris,Q90,48.85666666666667,2.352222222222222
15099949,"Aen Myne zeer Eerweêrde Heeren die Raedslieden, Litmaeten van den Souvereynen Raede Van Brabant, actuelyk binnen de Stad Antwerpen residerende",1788,dut,Unknown,,,
12877580,Traité de change,1843,fre,Liège,Q3992,50.639722222222225,5.570555555555556
12733487,"Deflection of the permanent way under running trains from observations carried out in 1897, on the Warsaw-Vienna railway",1898,eng,Brussels,Q239,50.846666666666664,4.351666666666667
11451032,L'ombre de la marquise de Créquy,1835,fre,Paris,Q90,48.85666666666667,2.352222222222222
22262150,L'apocalypse et Rome papale,1877,fre,Paris,Q90,48.85666666666667,2.352222222222222
12735452,"Drabos en Peer Startens de ontwikkeling des kwaads, de drank, de invloed der vrouw",1899,dut,Aalst,Q13121,50.93833333333333,4.039166666666667
17204494,"Compte-rendu du Congrès international colonial, sous le haut patronage de S. M. le Roi des Belges",1897,fre,Brussels,Q239,50.846666666666664,4.351666666666667
12650922,Deventer's oudste Stadrecht (1448),1866,dut,Deventer,Q10001,52.25,6.166666666666667
12276371,Notice sur la grande carte topographique de la France dite carte de l'état-major,1853,fre,Paris,Q90,48.85666666666667,2.352222222222222
13470444,Simples esquisses de la guerre,,fre,London,Q84,51.507222222222,-0.1275
12882267,"Recueil de spots, expressions, termes, axiomes, dictons et proverbes wallons en dialecte de Stavelot",1901,fre,Liège,Q3992,50.639722222222225,5.570555555555556
12991521,"Du droit de préférence entre créanciers hypothécaires, en droit romain et en droit français",1880,fre,Toulouse,Q7880,43.60444444444445,1.4433333333333334
12738805,Philosophie ésotérique de l'Inde,1899,fre,Brussels,Q239,50.846666666666664,4.351666666666667
12247257,Thirteenth annual report of Edinburgh original ragged industrial schools (...) for the year ending 30th November 1859,1860,eng,Edinburgh,Q23436,55.95333333333333,-3.1891666666666665
11785331,"Histoire de Jeanne d'Albret, Reine de Navarre",1823,fre,Paris,Q90,48.85666666666667,2.352222222222222
12808903,Histoire du prince royal duc d'Orléans,1842,fre,Paris,Q90,48.85666666666667,2.352222222222222
13553957,Das Grüne Gewölbe in Dresden,1839,ger,Dresden,Q1731,51.0493286,13.7381437
13553957,Das Grüne Gewölbe in Dresden,1839,ger,Leipzig,Q2079,51.3406321,12.3747329
13065895,Dissertatio de latine scriptis quae graeci veteres in linguam suam transtulerunt,1852,lat,Kassel,Q2865,51.315777777778,9.4979166666667
12591087,De sacramentis in specie,1897,lat,Tournai,Q173219,50.605555555555554,3.388055555555556
11948317,Bemerkungen über ein Paar Schlesische Säughthierarten (...),1826,ger,Unknown,,,
13675903,Traité de droit commercial maritime,1878,fre,Paris,Q90,48.85666666666667,2.352222222222222
11265805,Les fastes de Versailles,1844,fre,Paris,Q90,48.85666666666667,2.352222222222222
13201798,Etablissements de produits chimiques,1855,fre,Brussels,Q239,50.846666666666664,4.351666666666667
11298463,Inventaire analytique des archives anciennes de la mairie d'Angers,1861,fre,Paris,Q90,48.85666666666667,2.352222222222222
11298463,Inventaire analytique des archives anciennes de la mairie d'Angers,1861,fre,Angers,Q38380,47.472777777778,-0.55555555555556
13482544,"Oeuvres oratoires de Challemel-Lacour, de l'académie française",1897,fre,Paris,Q90,48.85666666666667,2.352222222222222
11815894,Voyages dans l'Amérique septentrionale,1874,fre,Paris,Q90,48.85666666666667,2.352222222222222
11561385,"Histoire du moyen-âge, à l'usage des athénées royaux et des collèges",1878,fre,Mons,Q83407,50.45472222222222,3.9525
11561385,"Histoire du moyen-âge, à l'usage des athénées royaux et des collèges",1878,fre,Brussels,Q239,50.846666666666664,4.351666666666667
11663545,Contre-mandement de carême,1858,fre,Brussels,Q239,50.846666666666664,4.351666666666667
11294429,Die Durchquerungen Afrikas,1884,ger,Berlin,Q64,52.516666666667,13.383333333333
12421570,Exercices de calcul différentiel,1894,fre,Liège,Q3992,50.639722222222225,5.570555555555556
13330434,Secret politique de Napoléon,1853,fre,Paris,Q90,48.85666666666667,2.352222222222222
22284412,Droit romain ; Origine de l'Action en garantie d'éviction,1889,fre,Bourg,Q715671,45.04,-0.55722222222222
12104036,"Verslag van het bestuur der afdeeling 's Gravenhage van de vereeniging Nederlandsche Mettray, over 1854",1854,dut,The Hague,Q36600,52.08,4.31
12557948,Vingt Années de République Parlementaire au Dix-Septième Siècle,1884,fre,Paris,Q90,48.85666666666667,2.352222222222222
12351955,La Jeunesse et l'évangile,1868,fre,Paris,Q90,48.85666666666667,2.352222222222222
11320203,Histoire de la Littérature Italienne,1867,fre,Paris,Q90,48.85666666666667,2.352222222222222
11559528,"Léopold Ier et Léopold II,",1878,fre,Brussels,Q239,50.846666666666664,4.351666666666667
13298538,Bibliographie de l'Orient Latin,1885,fre,Paris,Q90,48.85666666666667,2.352222222222222
22535080,La collezione litologica che con tanto amore e squisitezza di gusto va facendo da molti anni il Signor de Meester (...),,ita,Unknown,,,
12349849,Aardrijkskunde der lagere scholen met geschiedkundige aanteekeningen voor België,1894,dut,Liège,Q3992,50.639722222222225,5.570555555555556
11451427,Deutsches bürgerthum im mittelalter,1868,ger,Frankfurt,Q1794,50.11055555555556,8.682222222222222
13056281,"Le Duc et la Duchesse de Brabant, le 23 août 1853",1853,fre,Brussels,Q239,50.846666666666664,4.351666666666667
12751346,La croix et l'autel dans tous les temps et dans l'éternité,1899,fre,Roeselare,Q211037,50.944722222222,3.1233333333333
12751346,La croix et l'autel dans tous les temps et dans l'éternité,1899,fre,Brussels,Q239,50.846666666666664,4.351666666666667
11466698,Geschiedenis der stad en kastelnij van Veurne,1873,dut,Ghent,Q1296,51.05361111111111,3.725277777777778
11633611,Congrès de la paix universelle,1848,fre,Brussels,Q239,50.846666666666664,4.351666666666667
11266800,Der Selige Petrus Canisius,1865,ger,Vienna,Q1741,48.208333333333336,16.3725
15459004,Einhardi annales,1845,lat,Hanover,Q1715,52.374444444444,9.7386111111111
12239177,Les localisations cérébrales et le siége de la sensation dans la philosophie scolastique,1892,fre,Ghent,Q1296,51.05361111111111,3.725277777777778
12454692,Le Juif errant,1846,fre,Brussels,Q239,50.846666666666664,4.351666666666667
12283343,Du redressement et de l'immobilisation dans le traitement des tumeurs blanches des membres,1880,fre,Bordeaux,Q1479,44.837777777778,-0.57944444444444
12627702,Les lois belges à la portée de tous,1898,fre,Liège,Q3992,50.639722222222225,5.570555555555556
11967791,Chorée traitée au moyen de l'électricité,1862,fre,Antwerp,Q12892,51.221111111111114,4.3997222222222225
22181165,Le gentilhomme pauvre,1881,fre,Paris,Q90,48.85666666666667,2.352222222222222
12400940,Petri Caprano S. R. E. Cardinalis Laudatio funebris,1836,lat,Rome,Q220,41.893055555556,12.482777777778
13703599,Le Conflit Finlandais envisagé au point de vue juridique,1900,fre,Paris,Q90,48.85666666666667,2.352222222222222
12227668,Aperçus sur quelques détails de la guerre,1860,fre,Paris,Q90,48.85666666666667,2.352222222222222
12072621,Voix d'un Polonais israélite en faveur de l'indépendance de la Pologne,1863,fre,Brussels,Q239,50.846666666666664,4.351666666666667
12990221,De l'Acquisition des Fruits en Droit Romain et en Droit Français,1881,fre,Poitiers,Q6616,46.581111111111,0.33527777777778
12829332,Mary Queen of Scots and Her Marriage with Bothwell,1883,eng,London,Q84,51.507222222222,-0.1275
12829332,Mary Queen of Scots and Her Marriage with Bothwell,1883,eng,Edinburgh,Q23436,55.95333333333333,-3.1891666666666665
11396037,L'Eglise Essénienne au Clergé Romain,1884,fre,Brussels,Q239,50.846666666666664,4.351666666666667
11273289,Ueber die neuesten Entdeckungen in Afrika,1869,ger,Berlin,Q64,52.516666666667,13.383333333333
11560681,Généalogie de la famille Courcol dite de Bailliencourt,1878,fre,Tournai,Q173219,50.605555555555554,3.388055555555556
12338360,La circulation du sang,1881,fre,Paris,Q90,48.85666666666667,2.352222222222222
13054437,"Histoire de la gilde souveraine des couleuvriniers, arquebusiers et canonniers, dite chef-confrérie de Saint Antoine, à Gand",1866,fre,Ghent,Q1296,51.05361111111111,3.725277777777778
11703964,"Mémoire justificatif pour MM. Prosper Thuysbaert, Edouard Louvau, François De Poorter, Charles Louis Van Damme, Edouard Vanden Abbeele et Alphonse Vanden Abbeele, tous à Lokeren",1882,fre,Ghent,Q1296,51.05361111111111,3.725277777777778
13704834,Traité de géologie,1900,fre,Paris,Q90,48.85666666666667,2.352222222222222
11697764,La vie arabe et la société musulmane,1869,fre,Paris,Q90,48.85666666666667,2.352222222222222
12296218,Étude sur l'état des rapports des domestiques et des maîtres et sur les moyens d'améliorer ces rapports,1844,fre,Besançon,Q37776,47.242222222222,6.0213888888889
13003804,"Notice sommaire sur les assolemens adoptés par M. Morel de Vindé, Pair de France, Dans son Exploitation à la Celle-Saint-Cloud, près Versailles",1816,fre,Paris,Q90,48.85666666666667,2.352222222222222
11590012,"Sailing directory for the island of Newfoundland, comprising a general description of its bays, habours, anchoring places, etc., etc.",1876,eng,London,Q84,51.507222222222,-0.1275
11720268,Wiertz,1883,dut,Brussels,Q239,50.846666666666664,4.351666666666667
12058098,De la Trinité antique et du droit de vie et de mort,1827,fre,Brussels,Q239,50.846666666666664,4.351666666666667
12632936,"Life of Beato Angelico da Fiesole, of the Order of Friar-Preachers",1865,eng,London,Q84,51.507222222222,-0.1275
12550887,Die Naturgeschichte des Volkes als Grundlage einer deutschen Social-Politik,1866,ger,Stuttgart,Q1022,48.7775,9.18
13696584,La botanica y los botanicos de la Peninsula hispano-Lusitana,1858,spa,Madrid,Q2807,40.41694444444445,-3.703333333333333
11330298,"Liederen, balladen en sonnetten",1891,dut,Antwerp,Q12892,51.221111111111114,4.3997222222222225
11611745,Le curé politique,1880,fre,Antwerp,Q12892,51.221111111111114,4.3997222222222225
13717323,Magyarische Grammatik,1858,ger,Vienna,Q1741,48.208333333333336,16.3725
11644831,De maetschappy voor tael en kunst,1854,dut,Antwerp,Q12892,51.221111111111114,4.3997222222222225
11346573,La Grande industrie du Royaume de Hongrie,1901,fre,Budapest,Q1781,47.498333333333,19.040833333333
15101604,"De Bruxelles, le 12 février 1789. L'Empereur ayant été informé que son Conseil de Brabant, sur la réquisition des Etats de cette Province, avoit rendu, pendant le courant des mois de mai & de juin 1787, plusieurs décrets aussi attentatoires à la Souveraineté de S.M. que contraire aux regles inviolables ...",1789,fre,Brussels,Q239,50.846666666666664,4.351666666666667
12023839,"Laws, by-laws and rules and regulations of the reform-school of the district of Columbia",1873,eng,"Washington, D.C.",Q61,38.895,-77.036666666667
12803306,Les craies grises phosphatées dans la métallurgie de l'acier Thomas et Gilchrist,1900,fre,Brussels,Q239,50.846666666666664,4.351666666666667
11952551,Considérations sur la Monnaie de l'Epoque Romane et Description de quelques Triens Mérovingiens,1851,fre,Metz,Q22690,49.119722222222,6.1769444444444
11268495,Quelques observations sur l'administration de la vapeur du chloroforme dans la pratique des accouchemens,1864,fre,Brussels,Q239,50.846666666666664,4.351666666666667
